dataset,split,class_name,method,path,frame_count,planned_frames,detected_frames,detection_rate,median_box_width_px,median_score,median_centre_step_px,max_centre_step_px
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id38_id31_0004.mp4,243,32,32,1.0,156.0,1.0,0.0,27.892650604248047
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id38_id35_0003.mp4,453,58,58,1.0,109.0,1.0,12.0,48.28302001953125
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id39_id46_0006.mp4,216,28,28,1.0,130.0,1.0,2.8284270763397217,24.20743751525879
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id3_id21_0000.mp4,233,30,30,1.0,130.0,1.0,14.0,49.47726821899414
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id3_id2_0006.mp4,363,47,47,1.0,130.0,1.0,14.0,43.0
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id3_id37_0004.mp4,369,47,47,1.0,155.0,1.0,10.798001289367676,31.764760971069336
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id3_id9_0002.mp4,230,30,30,1.0,130.0,1.0,14.0,19.79899024963379
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id41_id44_0001.mp4,313,40,40,1.0,130.0,1.0,13.928388595581055,63.95310592651367
CelebDFv3,val,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id43_id40_0003.mp4,318,41,41,1.0,156.0,1.0,5.099019527435303,38.68462371826172
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id44_id47_0002.mp4,322,42,42,1.0,156.0,1.0,17.0,69.0
CelebDFv3,val,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id45_id43_0006.mp4,318,41,41,1.0,156.0,1.0,0.0,24.39774513244629
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id46_id44_0005.mp4,106,15,11,0.7333333333333333,130.0,1.0,14.433034896850586,58.94064712524414
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id47_id41_0005.mp4,229,30,30,1.0,155.0,1.0,15.81138801574707,25.223997116088867
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id4_id26_0000.mp4,326,42,42,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id4_id2_0004.mp4,424,54,54,1.0,90.0,1.0,0.7071067690849304,20.0
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id4_id37_0007.mp4,472,60,59,0.9833333333333333,130.0,1.0,0.0,21.21320343017578
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id51_id53_0008.mp4,448,57,57,1.0,130.0,1.0,0.0,19.79899024963379
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id53_id51_0003.mp4,328,42,42,1.0,130.0,1.0,14.0,56.57958984375
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id53_id58_0008.mp4,387,50,50,1.0,156.0,1.0,0.0,24.041629791259766
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id55_id58_0006.mp4,457,58,58,1.0,156.0,1.0,0.0,34.5
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id58_id51_0003.mp4,328,42,41,0.9761904761904762,155.0,1.0,17.0,63.73774337768555
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id60_id5_0004.mp4,477,61,53,0.8688524590163934,156.0,1.0,17.0,77.5
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id6_id2_0005.mp4,306,40,40,1.0,156.0,1.0,0.0,25.495098114013672
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id6_id31_0009.mp4,189,25,24,0.96,130.0,1.0,0.0,35.28810119628906
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id6_id4_0008.mp4,324,42,42,1.0,155.0,1.0,14.0,38.46101760864258
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id8_id3_0002.mp4,427,55,55,1.0,130.0,1.0,12.900211334228516,34.960693359375
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id9_id21_0005.mp4,164,22,22,1.0,130.0,1.0,14.0,30.103986740112305
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id9_id30_0002.mp4,464,59,59,1.0,156.0,1.0,0.0,34.5
CelebDFv3,train,fake,FaceReenact/DaGAN,FAKE/FaceReenact/DaGAN/id9_id4_0000.mp4,302,39,39,1.0,155.0,1.0,0.0,51.865211486816406
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id0_id21_0007.mp4,144,19,19,1.0,108.0,1.0,0.0,34.539833068847656
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id0_id3_0001.mp4,379,49,49,1.0,130.0,1.0,10.618144989013672,23.58495330810547
CelebDFv3,val,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id10_id13_0006.mp4,295,38,38,1.0,130.0,1.0,0.0,24.59674835205078
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id20_id21_0003.mp4,172,23,20,0.8695652173913043,130.0,1.0,15.0,32.202484130859375
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id20_id29_0000.mp4,370,48,48,1.0,130.0,1.0,10.735455513000488,29.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id20_id32_0000.mp4,201,26,24,0.9230769230769231,130.0,1.0,14.0,43.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id20_id37_0005.mp4,457,58,58,1.0,130.0,1.0,0.0,21.242645263671875
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id20_id4_0008.mp4,324,42,42,1.0,130.0,1.0,14.0,42.79310607910156
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id21_id22_0002.mp4,143,19,19,1.0,109.0,1.0,9.394146919250488,26.832815170288086
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id21_id30_0008.mp4,496,63,63,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id21_id34_0006.mp4,126,17,17,1.0,155.0,1.0,17.5,53.95600128173828
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id21_id38_0005.mp4,458,59,59,1.0,130.0,1.0,0.0,14.840822219848633
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id22_id20_0002.mp4,124,17,17,1.0,156.0,1.0,17.0,38.01315689086914
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id26_id20_0000.mp4,217,28,28,1.0,156.0,1.0,0.0,62.403926849365234
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id26_id30_0000.mp4,277,36,36,1.0,156.0,1.0,17.0,73.53910827636719
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id26_id34_0003.mp4,174,23,21,0.9130434782608695,130.0,1.0,12.026308059692383,79.1343765258789
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id26_id3_0003.mp4,371,48,48,1.0,155.0,1.0,12.806248664855957,28.622543334960938
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id28_id20_0004.mp4,157,21,21,1.0,130.0,1.0,0.7071067690849304,23.58495330810547
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id28_id26_0001.mp4,139,19,19,1.0,130.0,1.0,20.15863800048828,45.221675872802734
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id28_id30_0001.mp4,326,42,42,1.0,130.0,1.0,14.0,29.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id28_id34_0001.mp4,161,21,21,1.0,130.0,1.0,15.0,43.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id28_id6_0001.mp4,314,41,41,1.0,130.0,1.0,0.0,35.693138122558594
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id29_id21_0005.mp4,164,22,22,1.0,130.0,1.0,15.0,33.63405990600586
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id29_id32_0001.mp4,570,73,73,1.0,130.0,1.0,11.54339599609375,51.312767028808594
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id29_id35_0007.mp4,398,51,51,1.0,130.0,1.0,11.31387996673584,49.42924118041992
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id2_id20_0007.mp4,346,45,45,1.0,156.0,1.0,3.9051249027252197,54.230987548828125
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id2_id28_0004.mp4,310,40,40,1.0,155.0,1.0,0.0,41.30375289916992
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id2_id37_0009.mp4,472,60,60,1.0,155.0,1.0,10.630146026611328,38.46101760864258
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id2_id6_0007.mp4,556,71,71,1.0,155.0,1.0,14.0,58.694122314453125
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id30_id26_0004.mp4,349,45,45,1.0,130.0,1.0,6.092681884765625,35.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id30_id29_0008.mp4,449,57,55,0.9649122807017544,156.0,1.0,7.800884246826172,28.301942825317383
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id30_id33_0004.mp4,416,53,51,0.9622641509433962,130.0,1.0,14.764822959899902,43.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id30_id35_0007.mp4,398,51,51,1.0,156.0,1.0,0.0,56.60830307006836
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id30_id3_0006.mp4,408,52,52,1.0,130.0,1.0,12.0,32.202484130859375
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id31_id20_0001.mp4,283,37,37,1.0,156.0,1.0,11.341228485107422,28.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id31_id29_0000.mp4,370,48,48,1.0,130.0,1.0,11.180339813232422,35.003570556640625
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id31_id32_0008.mp4,472,60,60,1.0,155.0,1.0,0.0,44.3424186706543
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id31_id35_0002.mp4,379,49,49,1.0,130.0,1.0,7.071067810058594,54.42655563354492
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id31_id3_0000.mp4,404,52,52,1.0,130.0,1.0,14.0,50.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id32_id20_0002.mp4,124,17,17,1.0,156.0,1.0,16.700611114501953,24.041629791259766
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id32_id31_0006.mp4,364,47,15,0.3191489361702128,90.0,1.0,10.75,20.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id32_id37_0005.mp4,457,58,58,1.0,156.0,1.0,0.0,31.62277603149414
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id33_id29_0004.mp4,363,47,47,1.0,130.0,1.0,15.0,44.980552673339844
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id33_id34_0005.mp4,230,30,30,1.0,130.0,1.0,15.0,38.62641525268555
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id34_id28_0003.mp4,331,43,43,1.0,109.0,1.0,0.0,26.832815170288086
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id34_id31_0008.mp4,460,59,59,1.0,109.0,1.0,1.0307763814926147,24.824382781982422
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id34_id37_0003.mp4,125,17,17,1.0,109.0,1.0,10.812114715576172,26.832815170288086
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id35_id26_0008.mp4,204,27,27,1.0,109.0,1.0,3.5531675815582275,33.45519256591797
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id35_id31_0003.mp4,466,60,60,1.0,156.0,1.0,0.0,38.910152435302734
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id35_id34_0009.mp4,456,58,58,1.0,108.0,1.0,10.735455513000488,59.80802536010742
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id35_id9_0002.mp4,230,30,30,1.0,155.0,1.0,11.800423622131348,24.39774513244629
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id37_id26_0007.mp4,282,37,37,1.0,130.0,1.0,0.0,24.083189010620117
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id37_id2_0006.mp4,363,47,47,1.0,156.0,1.0,17.0,54.23329162597656
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id37_id32_0007.mp4,455,58,58,1.0,130.0,1.0,2.2360680103302,21.21320343017578
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id37_id38_0005.mp4,458,59,59,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id37_id9_0003.mp4,491,63,63,1.0,156.0,1.0,0.0,54.23329162597656
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id38_id29_0004.mp4,363,47,47,1.0,155.0,1.0,15.737798690795898,49.14519119262695
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id38_id33_0002.mp4,158,21,21,1.0,156.0,1.0,17.0,34.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id38_id37_0001.mp4,136,18,18,1.0,156.0,1.0,0.0,60.5
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id39_id47_0007.mp4,112,15,15,1.0,156.0,1.0,0.0,17.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id3_id26_0008.mp4,204,27,27,1.0,130.0,1.0,9.943493843078613,32.649654388427734
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id3_id31_0003.mp4,466,60,60,1.0,130.0,1.0,8.732124328613281,32.649654388427734
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id3_id37_0009.mp4,472,60,60,1.0,130.0,1.0,13.79311466217041,33.87107849121094
CelebDFv3,val,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id40_id42_0001.mp4,314,41,41,1.0,108.0,1.0,0.0,23.5
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id41_id47_0001.mp4,315,41,41,1.0,130.0,1.0,10.895645141601562,32.202484130859375
CelebDFv3,val,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id43_id45_0001.mp4,249,32,32,1.0,130.0,1.0,0.0,17.0
CelebDFv3,val,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id45_id40_0007.mp4,330,43,43,1.0,130.0,1.0,9.708244323730469,33.30540466308594
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id46_id39_0002.mp4,180,24,24,1.0,155.0,1.0,8.246211051940918,17.755281448364258
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id47_id39_0000.mp4,320,41,41,1.0,156.0,1.0,0.0,27.658634185791016
CelebDFv3,val,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id49_id52_0003.mp4,465,59,59,1.0,156.0,1.0,0.0,24.748737335205078
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id4_id26_0009.mp4,255,33,33,1.0,130.0,1.0,13.73145580291748,32.06243896484375
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id4_id30_0005.mp4,447,57,57,1.0,156.0,1.0,0.0,39.13119125366211
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id4_id3_0008.mp4,457,58,58,1.0,156.0,1.0,14.764822959899902,36.24913787841797
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id51_id56_0005.mp4,468,60,60,1.0,130.0,1.0,8.062257766723633,32.202484130859375
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id53_id55_0001.mp4,321,41,41,1.0,130.0,1.0,11.800423622131348,54.918121337890625
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id55_id51_0007.mp4,449,57,57,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id56_id55_0001.mp4,321,41,41,1.0,130.0,1.0,11.982975006103516,40.804412841796875
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id58_id55_0007.mp4,480,61,61,1.0,130.0,1.0,14.0,51.865211486816406
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id6_id0_0001.mp4,302,39,39,1.0,130.0,1.0,13.408002853393555,63.95310592651367
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id6_id30_0006.mp4,365,47,47,1.0,156.0,1.0,17.0,71.0633544921875
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id6_id37_0007.mp4,472,60,60,1.0,156.0,1.0,0.0,30.203475952148438
CelebDFv3,val,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id7_id13_0001.mp4,348,45,45,1.0,155.0,1.0,0.0,24.39774513244629
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id8_id6_0007.mp4,556,71,71,1.0,156.0,1.0,17.0,69.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id9_id26_0004.mp4,349,45,45,1.0,155.0,1.0,0.0,38.68462371826172
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id9_id31_0001.mp4,368,47,47,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,FaceReenact/FSRT,FAKE/FaceReenact/FSRT/id9_id6_0004.mp4,457,58,58,1.0,156.0,1.0,11.800423622131348,33.30165100097656
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id0_id28_0000.mp4,101,14,14,1.0,130.0,1.0,1.8027756214141846,14.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id0_id6_0001.mp4,101,14,14,1.0,155.0,1.0,0.0,24.39774513244629
CelebDFv3,val,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id13_id10_0004.mp4,101,14,14,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id20_id22_0008.mp4,101,14,14,1.0,130.0,1.0,0.0,17.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id20_id2_0002.mp4,101,14,14,1.0,156.0,1.0,0.0,8.062257766723633
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id20_id33_0001.mp4,101,14,14,1.0,130.0,1.0,0.0,17.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id20_id3_0007.mp4,101,14,14,1.0,130.0,1.0,0.0,24.39774513244629
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id20_id9_0002.mp4,101,14,14,1.0,130.0,1.0,0.0,13.03840446472168
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id21_id28_0008.mp4,101,14,14,1.0,130.0,1.0,0.0,0.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id21_id31_0008.mp4,101,14,14,1.0,130.0,1.0,0.0,0.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id21_id35_0008.mp4,101,14,14,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id21_id4_0005.mp4,101,14,14,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id22_id21_0006.mp4,101,14,14,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id26_id28_0003.mp4,101,14,14,1.0,130.0,1.0,0.0,0.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id26_id30_0004.mp4,101,14,14,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id26_id35_0008.mp4,101,14,14,1.0,130.0,1.0,3.640054941177368,21.21320343017578
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id26_id6_0006.mp4,101,14,14,1.0,109.0,1.0,0.0,6.8007354736328125
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id28_id21_0006.mp4,101,14,14,1.0,130.0,1.0,0.0,14.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id28_id29_0001.mp4,101,14,14,1.0,130.0,1.0,0.0,0.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id28_id31_0009.mp4,101,14,14,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id28_id37_0009.mp4,101,14,14,1.0,130.0,1.0,0.0,0.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id28_id9_0000.mp4,101,14,14,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id29_id26_0006.mp4,101,14,14,1.0,130.0,1.0,13.03840446472168,14.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id29_id33_0007.mp4,101,14,14,1.0,156.0,1.0,0.0,8.062257766723633
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id29_id37_0004.mp4,101,14,14,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id2_id21_0007.mp4,101,14,14,1.0,130.0,1.0,0.0,0.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id2_id35_0005.mp4,101,14,14,1.0,130.0,1.0,14.0,20.51828384399414
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id2_id3_0008.mp4,101,14,14,1.0,130.0,1.0,0.0,14.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id30_id20_0000.mp4,101,14,14,1.0,130.0,1.0,0.0,28.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id30_id28_0000.mp4,101,14,14,1.0,130.0,1.0,0.0,14.422204971313477
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id30_id31_0000.mp4,101,14,14,1.0,155.0,1.0,0.0,17.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id30_id34_0001.mp4,101,14,14,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id30_id37_0005.mp4,101,14,14,1.0,130.0,1.0,0.0,14.430870056152344
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id30_id4_0004.mp4,101,14,14,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id31_id21_0001.mp4,101,14,14,1.0,130.0,1.0,0.0,14.764822959899902
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id31_id29_0009.mp4,101,14,14,1.0,130.0,1.0,14.0,20.51828384399414
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id31_id33_0006.mp4,101,14,14,1.0,130.0,1.0,0.0,11.800423622131348
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id31_id37_0004.mp4,101,14,14,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id31_id6_0000.mp4,101,14,14,1.0,156.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id32_id28_0000.mp4,101,14,14,1.0,130.0,1.0,10.547511100769043,15.20690631866455
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id32_id33_0006.mp4,101,14,14,1.0,130.0,1.0,0.0,11.800423622131348
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id33_id20_0004.mp4,101,14,14,1.0,130.0,1.0,0.0,0.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id33_id31_0006.mp4,101,14,14,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id33_id38_0003.mp4,101,14,14,1.0,130.0,1.0,0.0,14.764822959899902
CelebDFv3,train,fake,FaceReenact/HyperReenact,FAKE/FaceReenact/HyperReenact/id34_id30_0000.mp4,101,14,14,1.0,130.0,1.0,0.0,15.0
