dataset,relative_path,width,height,resolution,frame_count,fps,duration_seconds,file_size_bytes,file_size_mb,status,error
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id19_id27_0009.mp4,256,256,256x256,310,30.0,10.333,88398,0.084,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id19_id28_0007.mp4,256,256,256x256,300,30.0,10.0,101734,0.097,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id19_id28_0009.mp4,256,256,256x256,330,30.0,11.0,78180,0.075,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id0_0002.mp4,256,256,256x256,349,30.0,11.633,96356,0.092,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id0_0003.mp4,256,256,256x256,528,30.0,17.6,234129,0.223,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id0_0004.mp4,256,256,256x256,325,30.0,10.833,94767,0.09,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id0_0005.mp4,256,256,256x256,196,30.0,6.533,70875,0.068,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id0_0009.mp4,256,256,256x256,172,30.0,5.733,79436,0.076,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id16_0000.mp4,256,256,256x256,258,30.0,8.6,112203,0.107,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id16_0002.mp4,256,256,256x256,362,30.0,12.067,158338,0.151,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id16_0003.mp4,256,256,256x256,302,30.0,10.067,121279,0.116,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id16_0004.mp4,256,256,256x256,259,30.0,8.633,75797,0.072,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id16_0005.mp4,256,256,256x256,344,30.0,11.467,106624,0.102,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id16_0006.mp4,256,256,256x256,223,30.0,7.433,79770,0.076,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id16_0007.mp4,256,256,256x256,283,30.0,9.433,78525,0.075,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id16_0009.mp4,256,256,256x256,314,30.0,10.467,121582,0.116,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id17_0002.mp4,256,256,256x256,333,30.0,11.1,141289,0.135,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id17_0006.mp4,256,256,256x256,200,30.0,6.667,82239,0.078,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id20_0001.mp4,256,256,256x256,283,30.0,9.433,87466,0.083,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id20_0005.mp4,256,256,256x256,281,30.0,9.367,88358,0.084,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id20_0007.mp4,256,256,256x256,346,30.0,11.533,138966,0.133,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id21_0001.mp4,256,256,256x256,252,30.0,8.4,71843,0.069,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id21_0009.mp4,256,256,256x256,318,30.0,10.6,105386,0.101,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id23_0001.mp4,256,256,256x256,308,30.0,10.267,72309,0.069,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id23_0006.mp4,256,256,256x256,313,30.0,10.433,109041,0.104,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id26_0006.mp4,256,256,256x256,146,30.0,4.867,58920,0.056,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id26_0008.mp4,256,256,256x256,204,30.0,6.8,82550,0.079,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id26_0009.mp4,256,256,256x256,255,30.0,8.5,117028,0.112,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id28_0003.mp4,256,256,256x256,331,30.0,11.033,113053,0.108,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id28_0005.mp4,256,256,256x256,331,30.0,11.033,116335,0.111,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id2_0000.mp4,256,256,256x256,444,30.0,14.8,160683,0.153,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id2_0002.mp4,256,256,256x256,360,30.0,12.0,146429,0.14,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id2_0005.mp4,256,256,256x256,306,30.0,10.2,76633,0.073,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id30_0004.mp4,256,256,256x256,316,30.0,10.533,85377,0.081,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id30_0007.mp4,256,256,256x256,455,30.0,15.167,153643,0.147,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id31_0001.mp4,256,256,256x256,368,30.0,12.267,87297,0.083,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id31_0002.mp4,256,256,256x256,484,30.0,16.133,155888,0.149,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id31_0005.mp4,256,256,256x256,159,30.0,5.3,50689,0.048,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id31_0006.mp4,256,256,256x256,364,30.0,12.133,121633,0.116,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id35_0001.mp4,256,256,256x256,507,30.0,16.9,136855,0.131,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id35_0002.mp4,256,256,256x256,379,30.0,12.633,136652,0.13,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id35_0004.mp4,256,256,256x256,248,30.0,8.267,86922,0.083,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id35_0006.mp4,256,256,256x256,227,30.0,7.567,71817,0.068,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id35_0009.mp4,256,256,256x256,143,30.0,4.767,67210,0.064,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id37_0001.mp4,256,256,256x256,136,30.0,4.533,42771,0.041,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id37_0002.mp4,256,256,256x256,392,30.0,13.067,101230,0.097,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id37_0003.mp4,256,256,256x256,125,30.0,4.167,58132,0.055,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id37_0005.mp4,256,256,256x256,457,30.0,15.233,108863,0.104,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id37_0009.mp4,256,256,256x256,472,30.0,15.733,175477,0.167,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id3_0003.mp4,256,256,256x256,371,30.0,12.367,157553,0.15,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id3_0006.mp4,256,256,256x256,408,30.0,13.6,159309,0.152,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id4_0001.mp4,256,256,256x256,458,30.0,15.267,149343,0.142,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id4_0007.mp4,256,256,256x256,445,30.0,14.833,171164,0.163,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id6_0000.mp4,256,256,256x256,629,30.0,20.967,193004,0.184,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id6_0007.mp4,256,256,256x256,556,30.0,18.533,251423,0.24,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id9_0003.mp4,256,256,256x256,491,30.0,16.367,183706,0.175,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id9_0004.mp4,256,256,256x256,361,30.0,12.033,86547,0.083,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id9_0005.mp4,256,256,256x256,419,30.0,13.967,155888,0.149,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id1_id9_0006.mp4,256,256,256x256,400,30.0,13.333,163971,0.156,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id0_0000.mp4,256,256,256x256,325,30.0,10.833,88200,0.084,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id0_0002.mp4,256,256,256x256,349,30.0,11.633,79913,0.076,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id0_0005.mp4,256,256,256x256,196,30.0,6.533,71072,0.068,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id16_0002.mp4,256,256,256x256,362,30.0,12.067,139344,0.133,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id16_0003.mp4,256,256,256x256,302,30.0,10.067,104370,0.1,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id16_0008.mp4,256,256,256x256,336,30.0,11.2,126757,0.121,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id17_0001.mp4,256,256,256x256,192,30.0,6.4,74034,0.071,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id17_0002.mp4,256,256,256x256,333,30.0,11.1,132349,0.126,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id17_0006.mp4,256,256,256x256,200,30.0,6.667,64396,0.061,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id19_0002.mp4,256,256,256x256,319,30.0,10.633,109120,0.104,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id19_0005.mp4,256,256,256x256,321,29.67,10.819,64237,0.061,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id19_0006.mp4,256,256,256x256,337,29.83,11.297,45881,0.044,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id19_0008.mp4,256,256,256x256,323,28.75,11.235,94462,0.09,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id19_0009.mp4,256,256,256x256,255,30.0,8.5,71061,0.068,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id1_0002.mp4,256,256,256x256,399,30.0,13.3,115275,0.11,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id1_0003.mp4,256,256,256x256,450,30.0,15.0,181022,0.173,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id1_0008.mp4,256,256,256x256,518,30.0,17.267,237915,0.227,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id1_0009.mp4,256,256,256x256,411,30.0,13.7,166178,0.158,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id21_0003.mp4,256,256,256x256,172,30.0,5.733,85273,0.081,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id21_0006.mp4,256,256,256x256,358,30.0,11.933,84427,0.081,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id22_0005.mp4,256,256,256x256,364,30.0,12.133,107323,0.102,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id22_0006.mp4,256,256,256x256,332,30.0,11.067,78233,0.075,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id22_0008.mp4,256,256,256x256,324,30.0,10.8,106102,0.101,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id22_0009.mp4,256,256,256x256,136,30.0,4.533,57702,0.055,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id23_0000.mp4,256,256,256x256,317,30.0,10.567,80457,0.077,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id23_0002.mp4,256,256,256x256,140,30.0,4.667,58790,0.056,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id23_0003.mp4,256,256,256x256,185,30.0,6.167,57437,0.055,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id23_0008.mp4,256,256,256x256,307,30.0,10.233,100882,0.096,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id23_0009.mp4,256,256,256x256,315,30.0,10.5,100627,0.096,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id24_0000.mp4,256,256,256x256,131,30.0,4.367,45478,0.043,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id24_0005.mp4,256,256,256x256,261,30.0,8.7,80773,0.077,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id25_0000.mp4,256,256,256x256,172,30.0,5.733,53938,0.051,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id25_0002.mp4,256,256,256x256,306,30.0,10.2,133081,0.127,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id26_0008.mp4,256,256,256x256,204,30.0,6.8,84069,0.08,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id26_0009.mp4,256,256,256x256,255,30.0,8.5,113638,0.108,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id27_0002.mp4,256,256,256x256,339,30.0,11.3,129151,0.123,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id27_0008.mp4,256,256,256x256,330,30.0,11.0,155627,0.148,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id27_0009.mp4,256,256,256x256,310,30.0,10.333,88718,0.085,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id28_0000.mp4,256,256,256x256,183,30.0,6.1,53047,0.051,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id28_0005.mp4,256,256,256x256,331,30.0,11.033,112231,0.107,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id28_0008.mp4,256,256,256x256,341,30.0,11.367,105377,0.1,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id28_0009.mp4,256,256,256x256,330,30.0,11.0,80933,0.077,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id29_0000.mp4,256,256,256x256,370,30.0,12.333,108896,0.104,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id29_0002.mp4,256,256,256x256,178,30.0,5.933,88987,0.085,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id29_0006.mp4,256,256,256x256,471,30.0,15.7,130837,0.125,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id29_0008.mp4,256,256,256x256,449,30.0,14.967,189099,0.18,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id2_0002.mp4,256,256,256x256,360,30.0,12.0,137175,0.131,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id2_0003.mp4,256,256,256x256,193,30.0,6.433,52814,0.05,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id2_0005.mp4,256,256,256x256,306,30.0,10.2,73260,0.07,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id2_0006.mp4,256,256,256x256,363,30.0,12.1,108966,0.104,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id2_0008.mp4,256,256,256x256,515,30.0,17.167,213656,0.204,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id30_0005.mp4,256,256,256x256,447,30.0,14.9,107314,0.102,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id30_0009.mp4,256,256,256x256,478,30.0,15.933,107805,0.103,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id31_0000.mp4,256,256,256x256,331,30.0,11.033,75154,0.072,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id32_0000.mp4,256,256,256x256,201,30.0,6.7,67911,0.065,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id32_0005.mp4,256,256,256x256,430,30.0,14.333,148891,0.142,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id32_0008.mp4,256,256,256x256,472,30.0,15.733,182907,0.174,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id32_0009.mp4,256,256,256x256,478,30.0,15.933,126856,0.121,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id33_0001.mp4,256,256,256x256,433,30.0,14.433,207606,0.198,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id33_0003.mp4,256,256,256x256,207,30.0,6.9,70040,0.067,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id34_0000.mp4,256,256,256x256,163,30.0,5.433,48401,0.046,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id34_0002.mp4,256,256,256x256,123,30.0,4.1,55700,0.053,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id35_0001.mp4,256,256,256x256,507,30.0,16.9,160684,0.153,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id35_0007.mp4,256,256,256x256,398,30.0,13.267,186529,0.178,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id35_0009.mp4,256,256,256x256,143,30.0,4.767,58936,0.056,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id37_0003.mp4,256,256,256x256,125,30.0,4.167,52793,0.05,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id37_0005.mp4,256,256,256x256,457,30.0,15.233,104388,0.1,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id37_0006.mp4,256,256,256x256,453,30.0,15.1,79108,0.075,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id37_0007.mp4,256,256,256x256,472,30.0,15.733,168561,0.161,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id38_0000.mp4,256,256,256x256,293,30.0,9.767,75069,0.072,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id3_0007.mp4,256,256,256x256,196,30.0,6.533,124212,0.118,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id3_0008.mp4,256,256,256x256,457,30.0,15.233,169869,0.162,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id3_0009.mp4,256,256,256x256,496,30.0,16.533,146032,0.139,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id4_0000.mp4,256,256,256x256,302,30.0,10.067,81915,0.078,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id4_0002.mp4,256,256,256x256,490,30.0,16.333,153011,0.146,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id4_0004.mp4,256,256,256x256,274,30.0,9.133,97359,0.093,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id4_0005.mp4,256,256,256x256,466,30.0,15.533,152985,0.146,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id4_0006.mp4,256,256,256x256,303,30.0,10.1,117660,0.112,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id4_0008.mp4,256,256,256x256,324,30.0,10.8,127205,0.121,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id6_0000.mp4,256,256,256x256,629,30.0,20.967,135147,0.129,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id6_0006.mp4,256,256,256x256,293,30.0,9.767,73605,0.07,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id6_0009.mp4,256,256,256x256,529,30.0,17.633,178872,0.171,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id9_0002.mp4,256,256,256x256,230,30.0,7.667,70226,0.067,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id9_0004.mp4,256,256,256x256,361,30.0,12.033,109417,0.104,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id9_0006.mp4,256,256,256x256,400,30.0,13.333,124590,0.119,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id20_id9_0009.mp4,256,256,256x256,290,30.0,9.667,120553,0.115,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id0_0004.mp4,256,256,256x256,325,30.0,10.833,113168,0.108,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id0_0008.mp4,256,256,256x256,245,30.0,8.167,66194,0.063,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id16_0000.mp4,256,256,256x256,258,30.0,8.6,119991,0.114,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id16_0002.mp4,256,256,256x256,362,30.0,12.067,114973,0.11,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id16_0004.mp4,256,256,256x256,259,30.0,8.633,82539,0.079,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id16_0005.mp4,256,256,256x256,344,30.0,11.467,77245,0.074,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id16_0008.mp4,256,256,256x256,336,30.0,11.2,75583,0.072,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id17_0002.mp4,256,256,256x256,333,30.0,11.1,102224,0.097,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id17_0008.mp4,256,256,256x256,268,30.0,8.933,87238,0.083,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id17_0009.mp4,256,256,256x256,297,30.0,9.9,98558,0.094,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id19_0002.mp4,256,256,256x256,319,30.0,10.633,90263,0.086,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id19_0005.mp4,256,256,256x256,321,29.67,10.819,49575,0.047,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id19_0007.mp4,256,256,256x256,327,30.0,10.9,97499,0.093,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id19_0009.mp4,256,256,256x256,255,30.0,8.5,69547,0.066,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id1_0000.mp4,256,256,256x256,364,30.0,12.133,157620,0.15,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id1_0005.mp4,256,256,256x256,421,30.0,14.033,124968,0.119,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id1_0006.mp4,256,256,256x256,504,30.0,16.8,140282,0.134,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id1_0008.mp4,256,256,256x256,518,30.0,17.267,146374,0.14,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id1_0009.mp4,256,256,256x256,411,30.0,13.7,167443,0.16,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id20_0001.mp4,256,256,256x256,283,30.0,9.433,89775,0.086,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id20_0006.mp4,256,256,256x256,327,30.0,10.9,122044,0.116,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id22_0002.mp4,256,256,256x256,143,30.0,4.767,42698,0.041,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id23_0008.mp4,256,256,256x256,307,30.0,10.233,68735,0.066,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id23_0009.mp4,256,256,256x256,315,30.0,10.5,87491,0.083,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id24_0001.mp4,256,256,256x256,314,30.0,10.467,107539,0.103,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id24_0006.mp4,256,256,256x256,338,30.0,11.267,131213,0.125,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id24_0008.mp4,256,256,256x256,322,30.0,10.733,77575,0.074,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id26_0009.mp4,256,256,256x256,255,30.0,8.5,106794,0.102,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id27_0000.mp4,256,256,256x256,316,30.0,10.533,143643,0.137,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id27_0001.mp4,256,256,256x256,287,30.0,9.567,66260,0.063,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id27_0002.mp4,256,256,256x256,339,30.0,11.3,103985,0.099,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id28_0000.mp4,256,256,256x256,183,30.0,6.1,71993,0.069,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id28_0007.mp4,256,256,256x256,300,30.0,10.0,104758,0.1,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id28_0008.mp4,256,256,256x256,341,30.0,11.367,67419,0.064,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id29_0002.mp4,256,256,256x256,178,30.0,5.933,64489,0.062,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id29_0005.mp4,256,256,256x256,467,30.0,15.567,175278,0.167,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id29_0009.mp4,256,256,256x256,321,30.0,10.7,131147,0.125,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\DaGAN\id21_id2_0001.mp4,256,256,256x256,375,30.0,12.5,78105,0.074,ok,
